198	cool	>1000
198	fans	110-120
198	average_stars	3.5-4
199	yelping_since	2006
199	useful	>2000
199	funny	>1000
199	cool	>1000
199	fans	60-70
199	average_stars	3.5-4
200	yelping_since	2006
200	useful	>2000
200	funny	>1000
200	cool	>1000
200	fans	60-70
200	average_stars	3.5-4
201	yelping_since	2007
201	useful	1000-1100
201	funny	200-300
201	cool	400-500
201	fans	40-50
201	average_stars	3.5-4
202	yelping_since	2007
202	useful	300-400
202	funny	100-200
202	cool	200-300
202	fans	10-20
202	average_stars	3.5-4
203	yelping_since	2007
203	useful	400-500
203	funny	100-200
203	cool	200-300
203	fans	10-20
203	average_stars	3.5-4
204	yelping_since	2007
204	useful	>2000
204	funny	>1000
204	cool	>1000
204	fans	70-80
204	average_stars	3.5-4
205	yelping_since	2007
205	useful	>2000
205	funny	>1000
205	cool	>1000
205	fans	70-80
205	average_stars	3.5-4
206	yelping_since	2007
206	useful	>2000
206	funny	>1000
206	cool	>1000
206	fans	90-100
206	average_stars	3.5-4
207	yelping_since	2007
207	useful	>2000
207	funny	>1000
207	cool	>1000
207	fans	>200
207	average_stars	3.5-4
208	yelping_since	2007
208	useful	>2000
208	funny	>1000
208	cool	>1000
208	fans	>200
208	average_stars	3.5-4
209	yelping_since	2007
209	useful	>2000
209	funny	>1000
209	cool	>1000
209	fans	>200
209	average_stars	3.5-4
210	yelping_since	2008
210	useful	100-200
210	funny	0-100
210	cool	0-100
210	fans	0-10
210	average_stars	3.5-4
211	yelping_since	2008
211	useful	300-400
211	funny	100-200
211	cool	100-200
211	fans	0-10
211	average_stars	3.0-3.5
212	yelping_since	2008
212	useful	300-400
212	funny	100-200
212	cool	100-200
212	fans	0-10
212	average_stars	3.0-3.5
213	yelping_since	2008
213	useful	300-400
213	funny	100-200
213	cool	100-200
213	fans	0-10
213	average_stars	3.0-3.5
214	yelping_since	2008
214	useful	400-500
214	funny	100-200
214	cool	100-200
214	fans	10-20
214	average_stars	3.5-4
215	yelping_since	2008
215	useful	>2000
215	funny	>1000
215	cool	>1000
215	fans	>200
215	average_stars	4.0-4.5
216	yelping_since	2008
216	useful	>2000
216	funny	>1000
216	cool	>1000
216	fans	>200
216	average_stars	4.0-4.5
217	yelping_since	2009
217	useful	100-200
217	funny	0-100
217	cool	0-100
217	fans	0-10
217	average_stars	3.5-4
218	yelping_since	2009
218	useful	100-200
218	funny	0-100
218	cool	0-100
218	fans	10-20
218	average_stars	4.0-4.5
219	yelping_since	2009
219	useful	200-300
219	funny	0-100
219	cool	0-100
219	fans	0-10
219	average_stars	3.5-4
220	yelping_since	2009
220	useful	200-300
220	funny	0-100
220	cool	0-100
220	fans	0-10
220	average_stars	3.5-4
221	yelping_since	2009
221	useful	200-300
221	funny	0-100
221	cool	100-200
221	fans	0-10
221	average_stars	3.5-4
222	yelping_since	2009
222	useful	500-600
222	funny	100-200
222	cool	200-300
222	fans	20-30
222	average_stars	3.5-4
223	yelping_since	2009
223	useful	500-600
223	funny	200-300
223	cool	200-300
223	fans	30-40
223	average_stars	3.5-4
224	yelping_since	2009
224	useful	>2000
224	funny	>1000
224	cool	>1000
224	fans	50-60
224	average_stars	3.5-4
225	yelping_since	2010
225	useful	100-200
225	funny	0-100
225	cool	0-100
225	fans	0-10
225	average_stars	3.5-4
226	yelping_since	2010
226	useful	100-200
226	funny	0-100
226	cool	0-100
226	fans	0-10
226	average_stars	3.5-4
227	yelping_since	2010
227	useful	100-200
227	funny	0-100
227	cool	0-100
227	fans	0-10
227	average_stars	4.0-4.5
228	yelping_since	2010
228	useful	200-300
228	funny	0-100
228	cool	0-100
228	fans	0-10
228	average_stars	4.0-4.5
229	yelping_since	2010
229	useful	200-300
229	funny	0-100
229	cool	0-100
229	fans	10-20
229	average_stars	4.0-4.5
230	yelping_since	2010
230	useful	200-300
230	funny	0-100
230	cool	100-200
230	fans	10-20
230	average_stars	4.0-4.5
231	yelping_since	2010
231	useful	300-400
231	funny	0-100
231	cool	100-200
231	fans	0-10
231	average_stars	3.5-4
232	yelping_since	2010
232	useful	300-400
232	funny	0-100
232	cool	100-200
232	fans	10-20
232	average_stars	4.0-4.5
233	yelping_since	2010
233	useful	300-400
233	funny	100-200
233	cool	200-300
233	fans	10-20
233	average_stars	3.5-4
234	yelping_since	2010
234	useful	600-700
234	funny	100-200
234	cool	200-300
234	fans	40-50
234	average_stars	3.5-4
235	yelping_since	2010
235	useful	>2000
235	funny	>1000
235	cool	>1000
235	fans	120-130
235	average_stars	3.5-4
236	yelping_since	2011
236	useful	100-200
236	funny	0-100
236	cool	0-100
236	fans	0-10
236	average_stars	4.0-4.5
237	yelping_since	2011
237	useful	300-400
237	funny	100-200
237	cool	100-200
237	fans	0-10
237	average_stars	3.5-4
238	yelping_since	2011
238	useful	300-400
238	funny	100-200
238	cool	100-200
238	fans	10-20
238	average_stars	3.5-4
239	review_count	100-200
239	useful	0-100
239	funny	0-100
239	cool	0-100
239	fans	0-10
239	average_stars	4.0-4.5
240	review_count	100-200
240	useful	0-100
240	funny	0-100
240	cool	0-100
240	fans	0-10
240	average_stars	4.0-4.5
241	review_count	100-200
241	useful	100-200
241	funny	0-100
241	cool	0-100
241	fans	10-20
241	average_stars	3.5-4
242	review_count	100-200
242	useful	100-200
242	funny	0-100
242	cool	0-100
242	fans	10-20
242	average_stars	4.0-4.5
243	review_count	100-200
243	useful	100-200
243	funny	0-100
243	cool	0-100
243	fans	10-20
243	average_stars	4.0-4.5
244	review_count	100-200
244	useful	100-200
244	funny	100-200
244	cool	0-100
244	fans	10-20
244	average_stars	3.5-4
245	review_count	100-200
245	useful	200-300
245	funny	0-100
245	cool	0-100
245	fans	0-10
245	average_stars	3.0-3.5
246	review_count	100-200
246	useful	200-300
246	funny	0-100
246	cool	0-100
246	fans	10-20
246	average_stars	3.5-4
247	review_count	100-200
247	useful	200-300
247	funny	0-100
247	cool	0-100
247	fans	10-20
247	average_stars	4.0-4.5
248	review_count	100-200
248	useful	200-300
248	funny	0-100
248	cool	0-100
248	fans	10-20
248	average_stars	4.0-4.5
249	review_count	100-200
249	useful	200-300
249	funny	0-100
249	cool	100-200
249	fans	0-10
249	average_stars	3.0-3.5
250	review_count	100-200
250	useful	200-300
250	funny	0-100
250	cool	100-200
250	fans	0-10
250	average_stars	3.5-4
251	review_count	100-200
251	useful	200-300
251	funny	0-100
251	cool	100-200
251	fans	10-20
251	average_stars	4.0-4.5
252	review_count	100-200
252	useful	200-300
252	funny	100-200
252	cool	100-200
252	fans	0-10
252	average_stars	3.5-4
253	review_count	100-200
253	useful	200-300
253	funny	100-200
253	cool	100-200
253	fans	0-10
253	average_stars	4.0-4.5
254	review_count	100-200
254	useful	200-300
254	funny	100-200
254	cool	100-200
254	fans	10-20
254	average_stars	3.5-4
255	review_count	100-200
255	useful	200-300
255	funny	100-200
255	cool	100-200
255	fans	10-20
255	average_stars	3.5-4
256	review_count	100-200
256	useful	300-400
256	funny	100-200
256	cool	100-200
256	fans	0-10
256	average_stars	3.5-4
257	review_count	100-200
257	useful	300-400
257	funny	100-200
257	cool	100-200
257	fans	10-20
257	average_stars	3.0-3.5
258	review_count	100-200
258	useful	300-400
258	funny	100-200
258	cool	100-200
258	fans	20-30
258	average_stars	3.5-4
259	review_count	100-200
259	useful	300-400
259	funny	100-200
259	cool	200-300
259	fans	10-20
259	average_stars	3.5-4
260	review_count	100-200
260	useful	400-500
260	funny	100-200
260	cool	200-300
260	fans	10-20
260	average_stars	3.5-4
261	review_count	100-200
261	useful	500-600
261	funny	100-200
261	cool	200-300
261	fans	20-30
261	average_stars	3.0-3.5
262	review_count	100-200
262	useful	500-600
262	funny	100-200
262	cool	300-400
262	fans	0-10
262	average_stars	3.5-4
263	review_count	100-200
263	useful	500-600
263	funny	200-300
263	cool	200-300
263	fans	10-20
263	average_stars	3.5-4
264	review_count	100-200
264	yelping_since	2005
264	funny	100-200
264	cool	200-300
264	fans	10-20
264	average_stars	3.5-4
265	review_count	100-200
265	yelping_since	2006
265	funny	0-100
265	cool	0-100
265	fans	0-10
265	average_stars	3.0-3.5
266	review_count	100-200
266	yelping_since	2006
266	useful	300-400
266	funny	0-100
266	fans	10-20
266	average_stars	3.0-3.5
267	review_count	100-200
267	yelping_since	2006
267	useful	300-400
267	funny	0-100
267	fans	10-20
267	average_stars	3.0-3.5
268	review_count	100-200
268	yelping_since	2007
268	funny	0-100
268	cool	100-200
268	fans	0-10
268	average_stars	3.5-4
269	review_count	100-200
269	yelping_since	2007
269	funny	0-100
269	cool	100-200
269	fans	0-10
269	average_stars	3.5-4
270	review_count	100-200
270	yelping_since	2007
270	funny	100-200
270	cool	200-300
270	fans	10-20
270	average_stars	3.5-4
271	review_count	100-200
271	yelping_since	2007
271	useful	0-100
271	funny	0-100
271	cool	0-100
271	fans	0-10
272	review_count	100-200
272	yelping_since	2007
272	useful	200-300
272	funny	100-200
272	cool	0-100
272	average_stars	3.0-3.5
273	review_count	100-200
273	yelping_since	2007
273	useful	300-400
273	funny	100-200
273	cool	200-300
273	fans	10-20
274	review_count	100-200
274	yelping_since	2007
274	useful	300-400
274	funny	100-200
274	cool	200-300
274	fans	10-20
275	review_count	100-200
275	yelping_since	2007
275	useful	500-600
275	cool	300-400
275	fans	0-10
275	average_stars	3.5-4
276	review_count	100-200
276	yelping_since	2007
276	useful	500-600
276	funny	200-300
276	cool	200-300
276	fans	10-20
277	review_count	100-200
277	yelping_since	2007
277	useful	500-600
277	funny	200-300
277	cool	200-300
277	fans	10-20
278	review_count	100-200
278	yelping_since	2007
278	useful	600-700
278	cool	400-500
278	fans	50-60
278	average_stars	4.0-4.5
279	review_count	100-200
279	yelping_since	2007
279	useful	600-700
279	cool	400-500
279	fans	50-60
279	average_stars	4.0-4.5
280	review_count	100-200
280	yelping_since	2008
280	funny	0-100
280	cool	0-100
280	fans	0-10
280	average_stars	3.5-4
281	review_count	100-200
281	yelping_since	2008
281	funny	0-100
281	cool	100-200
281	fans	0-10
281	average_stars	3.5-4
282	review_count	100-200
282	yelping_since	2008
282	funny	200-300
282	cool	100-200
282	fans	10-20
282	average_stars	3.5-4
283	review_count	100-200
283	yelping_since	2008
283	funny	200-300
283	cool	100-200
283	fans	10-20
283	average_stars	3.5-4
284	review_count	100-200
284	yelping_since	2008
284	useful	100-200
284	funny	0-100
284	fans	0-10
284	average_stars	3.5-4
285	review_count	100-200
285	yelping_since	2008
285	useful	100-200
285	funny	0-100
285	fans	0-10
285	average_stars	4.0-4.5
286	review_count	100-200
286	yelping_since	2008
286	useful	100-200
286	funny	0-100
286	cool	0-100
286	average_stars	3.5-4
287	review_count	100-200
287	yelping_since	2008
287	useful	100-200
287	funny	0-100
287	cool	0-100
287	fans	0-10
288	review_count	100-200
288	yelping_since	2008
288	useful	200-300
288	cool	100-200
288	fans	0-10
288	average_stars	3.0-3.5
289	review_count	100-200
289	yelping_since	2008
289	useful	200-300
289	funny	0-100
289	fans	0-10
289	average_stars	3.5-4
290	review_count	100-200
290	yelping_since	2008
290	useful	200-300
290	funny	0-100
290	cool	0-100
290	average_stars	3.5-4
291	review_count	100-200
291	yelping_since	2008
291	useful	200-300
291	funny	0-100
291	cool	0-100
291	fans	0-10
292	review_count	100-200
292	yelping_since	2008
292	useful	200-300
292	funny	0-100
292	cool	100-200
292	average_stars	4.0-4.5
293	review_count	100-200
293	yelping_since	2008
293	useful	200-300
293	funny	300-400
293	cool	100-200
293	average_stars	3.0-3.5
294	review_count	100-200
294	yelping_since	2008
294	useful	300-400
294	funny	0-100
294	cool	0-100
294	fans	0-10
295	review_count	100-200
295	yelping_since	2009
295	funny	0-100
295	cool	0-100
295	fans	0-10
295	average_stars	3.5-4
296	review_count	100-200
296	yelping_since	2009
296	funny	0-100
296	cool	100-200
296	fans	0-10
296	average_stars	4.0-4.5
297	review_count	100-200
297	yelping_since	2009
297	funny	0-100
297	cool	100-200
297	fans	0-10
297	average_stars	4.0-4.5
298	review_count	100-200
298	yelping_since	2009
298	useful	0-100
298	funny	0-100
298	cool	0-100
298	average_stars	4.0-4.5
299	review_count	100-200
299	yelping_since	2009
299	useful	0-100
299	funny	0-100
299	cool	0-100
299	fans	0-10
300	review_count	100-200
300	yelping_since	2009
300	useful	100-200
300	funny	0-100
300	cool	0-100
300	fans	0-10
301	review_count	100-200
301	yelping_since	2009
301	useful	100-200
301	funny	0-100
301	cool	100-200
301	average_stars	4.0-4.5
302	review_count	100-200
302	yelping_since	2009
302	useful	200-300
302	cool	0-100
302	fans	0-10
302	average_stars	3.5-4
303	review_count	100-200
303	yelping_since	2009
303	useful	200-300
303	funny	0-100
303	cool	0-100
303	fans	0-10
304	review_count	100-200
304	yelping_since	2009
304	useful	200-300
304	funny	0-100
304	cool	100-200
304	average_stars	3.5-4
305	review_count	100-200
305	yelping_since	2009
305	useful	200-300
305	funny	0-100
305	cool	100-200
305	fans	0-10
306	review_count	100-200
306	yelping_since	2009
306	useful	200-300
306	funny	100-200
306	fans	0-10
306	average_stars	3.0-3.5
307	review_count	100-200
307	yelping_since	2009
307	useful	300-400
307	funny	100-200
307	cool	100-200
307	average_stars	3.5-4
308	review_count	100-200
308	yelping_since	2009
308	useful	300-400
308	funny	100-200
308	cool	100-200
308	average_stars	3.5-4
309	review_count	100-200
309	yelping_since	2009
309	useful	300-400
309	funny	100-200
309	cool	100-200
309	fans	10-20
310	review_count	100-200
310	yelping_since	2010
310	funny	0-100
310	cool	0-100
310	fans	0-10
310	average_stars	4.0-4.5
311	review_count	100-200
311	yelping_since	2010
311	funny	0-100
311	cool	0-100
311	fans	10-20
311	average_stars	4.0-4.5
312	review_count	100-200
312	yelping_since	2010
312	funny	0-100
312	cool	100-200
312	fans	0-10
312	average_stars	3.5-4
313	review_count	100-200
313	yelping_since	2010
313	useful	100-200
313	cool	0-100
313	fans	0-10
313	average_stars	3.0-3.5
314	review_count	100-200
314	yelping_since	2010
314	useful	100-200
314	funny	100-200
314	cool	0-100
314	average_stars	3.0-3.5
315	review_count	100-200
315	yelping_since	2010
315	useful	200-300
315	cool	0-100
315	fans	0-10
315	average_stars	3.0-3.5
316	review_count	100-200
316	yelping_since	2010
316	useful	200-300
316	funny	0-100
316	cool	0-100
316	average_stars	4.0-4.5
317	review_count	100-200
317	yelping_since	2010
317	useful	200-300
317	funny	0-100
317	cool	100-200
317	fans	10-20
318	review_count	100-200
318	yelping_since	2010
318	useful	300-400
318	cool	100-200
318	fans	10-20
318	average_stars	3.5-4
319	review_count	100-200
319	yelping_since	2010
319	useful	500-600
319	cool	200-300
319	fans	10-20
319	average_stars	3.5-4
320	review_count	100-200
320	yelping_since	2011
320	funny	0-100
320	cool	0-100
320	fans	0-10
320	average_stars	3.0-3.5
321	review_count	100-200
321	yelping_since	2011
321	funny	0-100
321	cool	0-100
321	fans	0-10
321	average_stars	4.0-4.5
322	review_count	100-200
322	yelping_since	2011
322	useful	100-200
322	funny	0-100
322	cool	0-100
322	average_stars	3.5-4
323	review_count	100-200
323	yelping_since	2011
323	useful	200-300
323	cool	0-100
323	fans	10-20
323	average_stars	3.5-4
324	review_count	200-300
324	useful	0-100
324	funny	0-100
324	cool	0-100
324	fans	0-10
324	average_stars	4.0-4.5
325	review_count	200-300
325	useful	0-100
325	funny	0-100
325	cool	0-100
325	fans	0-10
325	average_stars	4.0-4.5
326	review_count	200-300
326	useful	200-300
326	funny	0-100
326	cool	100-200
326	fans	20-30
326	average_stars	3.5-4
327	review_count	200-300
327	useful	200-300
327	funny	0-100
327	cool	100-200
327	fans	20-30
327	average_stars	3.5-4
328	review_count	200-300
328	useful	300-400
328	funny	0-100
328	cool	100-200
328	fans	0-10
328	average_stars	3.5-4
329	review_count	200-300
329	useful	300-400
329	funny	100-200
329	cool	100-200
329	fans	10-20
329	average_stars	3.0-3.5
330	review_count	200-300
330	useful	300-400
330	funny	100-200
330	cool	100-200
330	fans	10-20
330	average_stars	3.5-4
331	review_count	200-300
331	useful	400-500
331	funny	100-200
331	cool	100-200
331	fans	10-20
331	average_stars	3.5-4
332	review_count	200-300
332	useful	400-500
332	funny	100-200
332	cool	100-200
332	fans	10-20
332	average_stars	3.5-4
333	review_count	200-300
333	useful	500-600
333	funny	100-200
333	cool	100-200
333	fans	10-20
333	average_stars	3.5-4
334	review_count	200-300
334	useful	500-600
334	funny	100-200
334	cool	300-400
334	fans	10-20
334	average_stars	4.0-4.5
335	review_count	200-300
335	yelping_since	2006
335	funny	200-300
335	cool	200-300
335	fans	20-30
335	average_stars	3.5-4
336	review_count	200-300
336	yelping_since	2006
336	funny	200-300
336	cool	200-300
336	fans	20-30
336	average_stars	3.5-4
337	review_count	200-300
337	yelping_since	2007
337	funny	100-200
337	cool	100-200
337	fans	10-20
337	average_stars	3.5-4
338	review_count	200-300
338	yelping_since	2007
338	funny	100-200
338	cool	100-200
338	fans	10-20
338	average_stars	3.5-4
339	review_count	200-300
339	yelping_since	2007
339	funny	100-200
339	cool	200-300
339	fans	10-20
339	average_stars	3.5-4
340	review_count	200-300
340	yelping_since	2007
340	funny	200-300
340	cool	200-300
340	fans	20-30
340	average_stars	3.5-4
341	review_count	200-300
341	yelping_since	2007
341	funny	200-300
341	cool	200-300
341	fans	20-30
341	average_stars	3.5-4
342	review_count	200-300
342	yelping_since	2007
342	funny	300-400
342	cool	200-300
342	fans	10-20
342	average_stars	3.5-4
343	review_count	200-300
343	yelping_since	2007
343	funny	400-500
343	cool	400-500
343	fans	20-30
343	average_stars	3.5-4
344	review_count	200-300
344	yelping_since	2007
344	funny	400-500
344	cool	400-500
344	fans	20-30
344	average_stars	3.5-4
345	review_count	200-300
345	yelping_since	2007
345	useful	500-600
345	cool	200-300
345	fans	10-20
345	average_stars	3.5-4
346	review_count	200-300
346	yelping_since	2007
346	useful	500-600
346	funny	200-300
346	fans	20-30
346	average_stars	3.5-4
347	review_count	200-300
347	yelping_since	2008
347	funny	100-200
347	cool	100-200
347	fans	10-20
347	average_stars	3.5-4
348	review_count	200-300
348	yelping_since	2008
348	useful	300-400
348	cool	100-200
348	fans	10-20
348	average_stars	3.5-4
349	review_count	200-300
349	yelping_since	2008
349	useful	300-400
349	funny	0-100
349	cool	100-200
349	average_stars	3.5-4
350	review_count	200-300
350	yelping_since	2008
350	useful	400-500
350	cool	200-300
350	fans	20-30
350	average_stars	3.5-4
351	review_count	200-300
351	yelping_since	2008
351	useful	400-500
351	funny	100-200
351	cool	100-200
351	average_stars	3.5-4
352	review_count	200-300
352	yelping_since	2008
352	useful	600-700
352	cool	300-400
352	fans	30-40
352	average_stars	3.5-4
353	review_count	200-300
353	yelping_since	2009
353	funny	100-200
353	cool	100-200
353	fans	10-20
353	average_stars	3.5-4
354	review_count	200-300
354	yelping_since	2009
354	funny	100-200
354	cool	100-200
354	fans	10-20
354	average_stars	3.5-4
355	review_count	200-300
355	yelping_since	2009
355	funny	200-300
355	cool	100-200
355	fans	10-20
355	average_stars	3.5-4
356	review_count	200-300
356	yelping_since	2009
356	funny	200-300
356	cool	100-200
356	fans	10-20
356	average_stars	3.5-4
357	review_count	200-300
357	yelping_since	2009
357	useful	200-300
357	cool	100-200
357	fans	0-10
357	average_stars	3.5-4
358	review_count	200-300
358	yelping_since	2009
358	useful	200-300
358	cool	100-200
358	fans	10-20
358	average_stars	3.0-3.5
359	review_count	200-300
359	yelping_since	2009
359	useful	300-400
359	cool	100-200
359	fans	10-20
359	average_stars	3.5-4
360	review_count	200-300
360	yelping_since	2009
360	useful	300-400
360	cool	100-200
360	fans	10-20
360	average_stars	4.0-4.5
361	review_count	200-300
361	yelping_since	2009
361	useful	300-400
361	funny	0-100
361	cool	100-200
361	fans	10-20
362	review_count	200-300
362	yelping_since	2009
362	useful	300-400
362	funny	100-200
362	cool	100-200
362	fans	10-20
363	review_count	200-300
363	yelping_since	2009
363	useful	400-500
363	funny	0-100
363	cool	100-200
363	average_stars	3.5-4
364	review_count	200-300
364	yelping_since	2009
364	useful	500-600
364	cool	200-300
364	fans	20-30
364	average_stars	3.5-4
365	review_count	200-300
365	yelping_since	2009
365	useful	500-600
365	funny	200-300
365	cool	200-300
365	average_stars	3.5-4
366	review_count	200-300
366	yelping_since	2009
366	useful	700-800
366	funny	100-200
366	cool	300-400
366	average_stars	3.5-4
367	review_count	200-300
367	yelping_since	2010
367	funny	0-100
367	cool	100-200
367	fans	10-20
367	average_stars	4.0-4.5
368	review_count	200-300
368	yelping_since	2010
368	funny	0-100
368	cool	100-200
368	fans	20-30
368	average_stars	3.5-4
369	review_count	200-300
369	yelping_since	2010
369	funny	100-200
369	cool	100-200
369	fans	10-20
369	average_stars	3.0-3.5
370	review_count	200-300
370	yelping_since	2010
370	useful	200-300
370	funny	0-100
370	fans	10-20
370	average_stars	4.0-4.5
371	review_count	200-300
371	yelping_since	2010
371	useful	300-400
371	cool	100-200
371	fans	10-20
371	average_stars	4.0-4.5
372	review_count	200-300
372	yelping_since	2010
372	useful	300-400
372	funny	0-100
372	cool	100-200
372	average_stars	3.5-4
373	review_count	200-300
373	yelping_since	2010
373	useful	300-400
373	funny	100-200
373	fans	10-20
373	average_stars	3.5-4
374	review_count	200-300
374	yelping_since	2010
374	useful	400-500
374	funny	100-200
374	cool	100-200
374	fans	10-20
375	review_count	200-300
375	yelping_since	2010
375	useful	400-500
375	funny	100-200
375	cool	100-200
375	fans	10-20
376	review_count	200-300
376	yelping_since	2010
376	useful	500-600
376	funny	100-200
376	cool	200-300
376	fans	10-20
377	review_count	200-300
377	yelping_since	2010
377	useful	500-600
377	funny	200-300
377	cool	300-400
377	average_stars	3.5-4
378	review_count	200-300
378	yelping_since	2011
378	funny	100-200
378	cool	100-200
378	fans	10-20
378	average_stars	3.5-4
379	review_count	200-300
379	yelping_since	2011
379	funny	100-200
379	cool	100-200
379	fans	10-20
379	average_stars	3.5-4
380	review_count	200-300
380	yelping_since	2011
380	useful	400-500
380	funny	100-200
380	fans	10-20
380	average_stars	3.5-4
381	review_count	300-400
381	useful	200-300
381	funny	0-100
381	cool	100-200
381	fans	0-10
381	average_stars	3.5-4
382	review_count	300-400
382	useful	300-400
382	funny	100-200
382	cool	100-200
382	fans	10-20
382	average_stars	3.5-4
383	review_count	300-400
383	useful	300-400
383	funny	100-200
383	cool	100-200
383	fans	20-30
383	average_stars	3.5-4
384	review_count	300-400
384	useful	400-500
384	funny	100-200
384	cool	100-200
384	fans	10-20
384	average_stars	3.5-4
385	review_count	300-400
385	useful	400-500
385	funny	100-200
385	cool	100-200
385	fans	20-30
385	average_stars	3.5-4
386	review_count	300-400
386	useful	400-500
386	funny	100-200
386	cool	200-300
386	fans	10-20
386	average_stars	3.5-4
387	review_count	300-400
387	useful	400-500
387	funny	100-200
387	cool	200-300
387	fans	10-20
387	average_stars	3.5-4
388	review_count	300-400
388	useful	500-600
388	funny	100-200
388	cool	100-200
388	fans	10-20
388	average_stars	3.5-4
389	review_count	300-400
389	useful	500-600
389	funny	100-200
389	cool	200-300
389	fans	20-30
389	average_stars	3.5-4
390	review_count	300-400
390	useful	500-600
390	funny	200-300
390	cool	100-200
390	fans	10-20
390	average_stars	3.5-4
391	review_count	300-400
391	useful	600-700
391	funny	100-200
391	cool	200-300
391	fans	20-30
391	average_stars	4.0-4.5
392	review_count	300-400
392	yelping_since	2006
392	useful	600-700
392	funny	300-400
392	cool	400-500
392	fans	30-40
393	review_count	300-400
393	yelping_since	2007
393	funny	>1000
393	cool	>1000
393	fans	100-110
393	average_stars	3.5-4
394	review_count	300-400
394	yelping_since	2008
394	funny	100-200
394	cool	100-200
394	fans	0-10
394	average_stars	3.0-3.5
395	review_count	300-400
395	yelping_since	2008
395	funny	100-200
395	cool	100-200
395	fans	0-10
395	average_stars	3.0-3.5
396	review_count	300-400
396	yelping_since	2008
396	funny	100-200
396	cool	100-200
396	fans	20-30
396	average_stars	3.5-4
397	review_count	300-400
397	yelping_since	2008
397	funny	100-200
397	cool	100-200
397	fans	20-30
397	average_stars	3.5-4
398	review_count	300-400
398	yelping_since	2008
398	useful	300-400
398	funny	100-200
398	cool	100-200
398	average_stars	3.5-4
399	review_count	300-400
399	yelping_since	2008
399	useful	400-500
399	funny	100-200
399	cool	100-200
399	average_stars	3.5-4
400	review_count	300-400
400	yelping_since	2008
400	useful	400-500
400	funny	100-200
400	cool	200-300
400	fans	10-20
401	review_count	300-400
401	yelping_since	2008
401	useful	500-600
401	funny	200-300
401	fans	0-10
401	average_stars	3.0-3.5
402	review_count	300-400
402	yelping_since	2008
402	useful	800-900
402	cool	400-500
402	fans	20-30
402	average_stars	3.5-4
403	review_count	300-400
403	yelping_since	2008
403	useful	800-900
403	cool	400-500
403	fans	20-30
403	average_stars	3.5-4
404	review_count	300-400
404	yelping_since	2008
404	useful	800-900
404	funny	100-200
404	fans	20-30
404	average_stars	3.5-4
405	review_count	300-400
405	yelping_since	2009
405	funny	300-400
405	cool	300-400
405	fans	10-20
405	average_stars	3.5-4
406	review_count	300-400
406	yelping_since	2009
406	funny	300-400
406	cool	300-400
406	fans	10-20
406	average_stars	3.5-4
407	review_count	300-400
407	yelping_since	2009
407	funny	>1000
407	cool	>1000
407	fans	50-60
407	average_stars	3.0-3.5
408	review_count	300-400
408	yelping_since	2009
408	useful	400-500
408	funny	100-200
408	cool	100-200
408	average_stars	3.5-4
409	review_count	300-400
409	yelping_since	2009
409	useful	500-600
409	cool	100-200
409	fans	10-20
409	average_stars	3.5-4
410	review_count	300-400
410	yelping_since	2010
410	funny	200-300
410	cool	200-300
410	fans	20-30
410	average_stars	4.0-4.5
411	review_count	300-400
411	yelping_since	2010
411	funny	200-300
411	cool	200-300
411	fans	20-30
411	average_stars	4.0-4.5
412	review_count	300-400
412	yelping_since	2010
412	funny	200-300
412	cool	200-300
412	fans	20-30
412	average_stars	4.0-4.5
413	review_count	300-400
413	yelping_since	2011
413	useful	300-400
413	cool	100-200
413	fans	10-20
413	average_stars	3.5-4
414	review_count	400-500
414	useful	400-500
414	funny	100-200
414	cool	200-300
414	fans	30-40
414	average_stars	3.5-4
415	review_count	400-500
415	useful	400-500
415	funny	100-200
415	cool	200-300
415	fans	30-40
415	average_stars	3.5-4
416	review_count	400-500
416	useful	600-700
416	funny	100-200
416	cool	200-300
416	fans	20-30
416	average_stars	3.5-4
417	review_count	400-500
417	useful	700-800
417	funny	200-300
417	cool	300-400
417	fans	30-40
417	average_stars	3.5-4
418	review_count	400-500
418	useful	>2000
418	funny	>1000
418	cool	>1000
418	fans	100-110
418	average_stars	3.5-4
419	review_count	400-500
419	useful	>2000
419	funny	>1000
419	cool	>1000
419	fans	100-110
419	average_stars	3.5-4
420	review_count	400-500
420	useful	>2000
420	funny	>1000
420	cool	>1000
420	fans	50-60
420	average_stars	3.5-4
421	review_count	400-500
421	useful	>2000
421	funny	>1000
421	cool	>1000
421	fans	>200
421	average_stars	3.5-4
422	review_count	400-500
422	yelping_since	2006
422	useful	500-600
422	funny	100-200
422	fans	10-20
422	average_stars	3.0-3.5
423	review_count	400-500
423	yelping_since	2006
423	useful	500-600
423	funny	100-200
423	fans	10-20
423	average_stars	3.0-3.5
424	review_count	400-500
424	yelping_since	2006
424	useful	500-600
424	funny	100-200
424	cool	200-300
424	average_stars	3.5-4
425	review_count	400-500
425	yelping_since	2007
425	useful	1400-1500
425	funny	>1000
425	cool	>1000
425	average_stars	3.5-4
426	review_count	400-500
426	yelping_since	2007
426	useful	1400-1500
426	funny	>1000
426	cool	>1000
426	average_stars	3.5-4
427	review_count	400-500
427	yelping_since	2007
427	useful	>2000
427	funny	>1000
427	cool	>1000
427	average_stars	3.5-4
428	review_count	400-500
428	yelping_since	2007
428	useful	>2000
428	funny	>1000
428	cool	>1000
428	average_stars	3.5-4
429	review_count	400-500
429	yelping_since	2007
429	useful	>2000
429	funny	>1000
