201	2009-09-06 15:52:27	313	136	122	11	3.96
741	2008-03-14 21:04:20	855	291	373	38	3.82
710	2010-01-17 19:32:24	2070	1028	917	83	3.66
859	2006-09-02 23:01:58	2442	422	1550	76	3.89
419	2008-05-27 22:12:55	1049	588	512	24	3.41
198	2011-04-07 03:02:03	634	250	303	59	4.13
360	2007-03-31 04:24:37	342	84	102	11	3.68
160	2010-12-23 00:01:27	431	97	229	25	3.8
308	2008-07-02 23:35:29	635	242	258	51	3.84
316	2008-01-31 22:03:59	968	648	524	55	3.78
119	2008-03-06 06:24:08	234	74	187	9	3.46
193	2011-01-03 18:36:29	313	196	134	6	3.74
488	2011-08-18 02:41:37	895	496	722	47	4.01
384	2009-08-05 16:16:53	1363	504	868	41	3.95
663	2010-03-16 03:36:17	1052	205	491	61	4.01
328	2006-11-12 16:49:34	662	244	229	20	3.66
190	2007-09-22 19:35:07	372	144	265	16	3.85
969	2009-04-23 01:14:15	3112	1244	2179	67	3.75
824	2010-07-18 01:55:01	1400	260	352	26	4.04
373	2008-03-15 01:43:00	497	187	143	17	3.68
297	2007-12-26 21:22:36	1189	370	941	33	4.06
497	2008-01-15 00:27:39	1285	716	833	99	3.73
547	2008-11-09 15:06:27	2433	168	822	46	3.71
178	2008-01-05 01:12:46	230	188	140	11	3.73
592	2009-10-26 13:44:33	1572	880	1075	89	4.1
472	2009-03-05 22:29:43	1030	221	723	34	3.96
468	2006-04-24 15:52:29	1361	734	1454	171	4.18
179	2006-07-12 18:26:35	108	41	48	12	3.71
185	2009-03-24 22:44:15	784	276	342	16	3.49
115	2009-01-15 23:04:14	306	86	58	4	3.63
344	2011-01-05 20:46:28	1638	713	1034	27	4.13
601	2006-11-10 23:27:59	537	122	347	32	4.27
100	2010-01-27 18:33:01	121	20	48	3	4.08
923	2008-05-09 16:33:42	1909	866	1219	63	3.54
165	2009-04-20 10:11:46	212	53	22	2	3.03
544	2007-01-02 19:18:09	1814	813	1437	87	3.79
487	2007-11-07 22:00:52	1440	1230	1028	43	3.53
277	2009-02-19 15:05:19	563	406	253	22	3.19
245	2010-06-11 18:10:33	331	78	110	18	4.2
105	2011-01-30 16:19:47	27	7	14	1	3.75
190	2008-07-04 14:12:37	511	288	285	8	3.72
588	2008-06-30 17:59:48	1394	900	597	59	3.6
239	2007-03-06 03:10:49	296	145	174	15	3.83
145	2010-08-04 02:36:01	210	105	70	10	3.24
292	2009-07-25 16:06:37	613	212	194	12	3.61
187	2008-02-01 19:45:31	195	62	68	7	3.92
145	2010-10-20 21:57:24	110	14	30	3	3.9
206	2007-11-07 22:21:08	140	51	68	6	3.89
850	2006-10-08 01:25:00	3242	1874	2102	117	3.64
317	2008-08-09 18:12:07	440	119	187	17	3.92
246	2007-10-08 01:17:57	580	235	377	30	3.83
251	2009-07-19 23:36:46	167	35	86	11	4.31
347	2009-02-08 03:35:29	860	450	649	16	3.68
221	2007-02-25 00:58:01	630	313	516	31	3.69
844	2010-03-12 02:34:27	1605	676	1218	67	4.14
271	2008-01-20 19:08:49	727	172	232	22	3.8
568	2011-04-26 16:50:50	502	154	195	18	4.04
727	2007-08-05 19:53:39	14419	12943	14154	583	3.8
824	2009-03-04 14:41:44	2015	594	760	99	3.27
624	2007-07-30 12:03:51	1602	848	835	41	3.82
740	2007-05-15 19:28:21	2235	1560	1791	71	3.79
107	2010-05-05 19:22:04	134	20	18	6	3.57
308	2009-03-20 14:16:23	547	270	172	11	3.55
514	2008-05-29 12:33:47	555	153	121	14	3.46
876	2006-09-27 21:12:51	3149	1687	1952	98	3.81
107	2008-03-13 18:57:16	78	13	30	2	3.86
434	2010-07-27 18:56:33	690	230	301	43	3.91
185	2007-10-01 17:41:49	645	473	490	57	4.12
233	2007-09-13 05:30:21	558	100	242	17	3.52
138	2007-01-06 15:26:47	275	50	75	2	3.87
143	2010-08-21 23:44:37	244	71	80	6	3.84
371	2008-12-15 23:29:58	2130	778	1216	89	3.39
374	2006-06-28 18:59:13	408	196	232	4	3.73
520	2008-12-14 20:28:13	3034	1754	1835	60	3.57
834	2010-07-15 20:42:20	2791	1101	1514	196	3.92
332	2011-02-21 17:24:57	637	177	241	26	4.02
117	2008-11-03 07:39:43	204	321	105	0	3.35
118	2007-01-13 00:37:21	474	306	348	26	3.64
199	2011-05-23 05:09:02	104	13	36	3	3.47
113	2007-11-02 06:47:16	194	47	36	2	3.92
145	2012-05-26 01:01:01	271	101	126	18	3.99
231	2009-05-10 23:44:57	377	96	116	12	3.74
150	2008-12-01 22:51:37	358	83	82	5	3.56
455	2007-12-30 23:04:51	1334	488	689	73	3.69
347	2008-10-21 19:14:05	1778	1336	1406	117	3.42
300	2009-06-14 04:23:24	753	152	296	13	3.7
651	2008-11-27 21:02:08	2761	858	1860	135	3.91
342	2008-04-20 16:55:31	838	290	424	29	3.86
127	2009-10-18 07:35:40	436	222	239	20	3.91
881	2007-08-24 22:07:31	3286	2298	2552	169	3.48
233	2008-04-17 02:32:58	719	232	436	12	3.77
877	2009-05-23 19:46:02	3784	2104	2031	153	3.92
445	2009-02-13 21:45:06	267	46	72	7	3.63
294	2012-07-18 15:26:47	292	45	127	30	3.82
753	2010-07-01 16:23:43	872	317	351	20	3.41
184	2010-10-07 01:01:53	340	66	66	7	4.18
462	2009-11-30 18:44:09	957	311	337	38	3.54
153	2011-01-11 05:01:48	318	100	127	26	3.65
125	2010-05-16 17:46:19	424	192	319	22	3.67
286	2009-03-28 19:07:54	679	279	378	47	3.7
155	2010-01-15 18:50:08	422	196	232	20	3.85
187	2009-03-03 11:40:10	525	152	204	25	3.05
219	2009-02-02 22:28:47	1364	962	1200	20	4.01
401	2009-08-27 00:37:47	882	435	331	28	3.7
144	2008-07-16 05:15:21	263	51	43	6	3.83
318	2007-02-25 06:17:29	757	184	199	24	3.55
297	2009-06-09 22:15:44	517	156	124	7	3.17
134	2010-07-14 18:32:04	195	65	79	17	3.72
132	2008-01-22 21:43:57	158	66	51	11	3.83
797	2009-03-12 06:24:53	1953	1120	1000	39	3.43
369	2011-08-17 18:42:03	918	289	534	43	4.25
406	2010-06-03 03:11:57	1106	342	515	62	3.85
153	2010-03-30 18:47:30	260	103	133	7	4.23
235	2007-10-26 02:41:54	1051	220	725	18	3.45
693	2006-08-16 19:43:17	1722	1299	1137	58	3.32
102	2008-06-02 21:20:57	152	33	38	1	3.74
787	2009-07-28 01:11:31	1159	389	636	85	3.44
150	2010-10-17 18:12:44	145	64	60	5	3.84
246	2009-08-12 02:31:15	245	64	58	13	3.25
253	2010-12-23 17:26:59	292	66	127	13	4.22
145	2007-09-17 20:47:54	378	221	276	13	3.45
289	2010-04-08 22:18:52	587	227	289	31	3.79
508	2010-05-26 17:09:41	2013	525	977	100	4.37
893	2007-10-12 21:53:30	1783	1101	816	69	3.74
501	2007-01-14 08:17:31	1429	409	540	53	3.75
100	2009-09-02 07:49:34	184	41	36	4	3.66
212	2007-07-28 22:22:09	611	139	187	9	3.78
210	2005-08-23 15:47:14	111	55	54	7	3.24
151	2007-10-10 13:09:41	135	36	70	8	4.3
195	2010-06-07 23:27:21	174	60	50	4	3.6
135	2009-09-07 01:32:01	92	22	23	5	3.99
328	2010-07-27 01:48:11	584	203	128	20	3.71
962	2008-01-15 19:37:57	1714	865	845	50	3.94
697	2010-12-21 00:58:05	1634	369	698	89	3.89
278	2007-06-24 21:30:57	1148	395	540	25	3.87
932	2009-09-28 14:06:25	650	238	280	31	3.87
119	2011-07-12 19:00:14	167	55	37	8	3.28
204	2011-03-10 07:46:27	483	114	246	17	3.63
439	2010-11-27 18:24:30	7823	4909	6345	185	3.89
603	2007-08-03 01:52:10	14471	10492	13191	436	3.83
265	2010-08-07 00:07:59	383	144	235	19	3.74
383	2011-03-03 08:39:32	394	119	122	14	3.79
117	2009-01-27 18:21:02	137	37	47	9	4.11
194	2009-10-27 06:06:39	488	164	268	46	4.31
287	2010-06-30 15:02:14	413	152	131	17	3.45
365	2006-04-05 21:36:55	208	82	132	9	3.56
194	2007-09-08 18:09:27	315	124	125	11	3.5
355	2007-02-12 16:09:53	536	158	123	19	3.49
473	2010-02-21 01:19:07	351	180	211	17	3.84
170	2011-03-10 03:20:29	289	110	98	17	3.56
126	2011-07-20 14:26:49	196	29	96	9	4.5
128	2012-02-29 16:57:43	117	16	25	5	4.2
227	2010-10-01 17:11:49	542	127	197	18	3.77
391	2011-05-31 21:53:04	420	72	191	33	4.06
575	2005-12-11 07:53:03	8011	16554	9140	918	4.12
394	2008-12-26 00:35:23	525	240	105	10	3.27
797	2006-12-26 21:31:37	953	247	437	52	4.23
138	2010-07-09 20:30:01	560	262	273	17	3.83
140	2009-05-28 20:06:08	119	15	45	4	3.89
756	2010-11-11 17:02:16	671	196	238	50	3.78
136	2009-12-06 15:45:25	123	30	47	5	4.03
450	2011-06-24 17:40:35	1847	1211	677	45	3.34
149	2008-02-27 01:18:23	761	337	617	17	3.71
375	2009-06-25 03:12:31	938	353	480	62	4.02
364	2008-06-28 11:50:10	842	186	539	24	3.73
173	2010-03-11 17:21:46	136	17	35	7	4.08
136	2009-04-04 22:59:10	136	29	38	1	4.02
124	2009-04-09 14:59:33	304	173	183	19	3.8
340	2010-05-19 03:57:25	1752	1313	1377	44	4.28
202	2011-01-11 23:45:00	91	37	41	8	4.08
276	2008-11-21 22:43:16	505	214	178	14	3.01
521	2007-09-11 03:50:11	550	261	305	19	3.98
382	2008-12-28 17:53:32	760	505	529	16	3.8
586	2011-04-19 17:34:22	678	451	302	19	3.87
441	2008-08-15 19:08:36	939	429	474	27	4.18
713	2010-05-20 00:32:30	2139	752	1153	96	4.08
338	2008-07-13 10:16:49	352	139	144	16	3.75
394	2009-04-15 01:31:33	412	67	98	12	3.93
571	2008-07-18 21:48:49	2552	476	1414	118	3.96
109	2007-07-10 14:59:03	528	360	320	20	3.66
112	2009-02-05 07:59:42	78	36	39	6	3.74
258	2007-12-19 19:56:10	560	301	260	18	3.95
231	2007-09-25 01:24:38	514	248	235	30	3.65
185	2007-05-24 08:24:25	219	162	65	15	3.39
131	2011-03-14 21:26:34	129	51	63	13	3.58
269	2006-02-27 18:51:15	1432	628	1008	43	3.81
296	2010-03-12 03:43:38	821	282	354	47	3.71
453	2006-01-28 19:08:51	538	175	253	13	3.77
177	2008-06-20 15:11:50	588	444	283	19	3.25
328	2008-09-10 20:40:25	425	73	154	13	3.99
494	2010-03-11 01:03:00	2575	2063	1980	102	3.57
174	2008-06-25 06:35:43	344	79	133	17	3.68
297	2008-07-18 19:09:53	902	331	398	51	4.39
143	2008-11-27 02:18:26	537	161	340	10	3.69
772	2011-02-12 06:30:08	1363	445	517	91	3.89
704	2007-07-31 22:49:50	1046	269	454	53	3.98
432	2007-06-13 18:31:59	2859	2166	2454	111	4.1
236	2007-10-11 03:51:16	575	93	204	11	3.6
258	2010-07-23 18:41:54	313	160	56	7	3.18
409	2007-06-20 20:27:48	1082	245	476	41	3.85
710	2008-11-23 04:09:55	1179	509	872	41	4.26
364	2006-08-21 18:20:52	476	99	345	39	4.01
572	2007-05-24 21:39:24	980	508	547	50	3.89
121	2007-07-17 12:45:54	188	106	107	3	4.21
665	2006-02-06 18:28:34	2404	898	1339	63	3.78
353	2007-09-28 08:57:12	1595	1219	1525	81	4.22
111	2010-04-26 00:43:03	211	89	78	19	3.81
164	2009-05-21 14:36:59	244	49	144	7	4.6
976	2007-04-20 21:52:57	2517	1256	1604	78	3.74
793	2008-04-22 21:44:02	19181	15492	17525	290	3.58
597	2006-05-31 22:55:37	1103	319	435	58	3.82
474	2010-09-24 20:39:35	1048	408	587	50	4.21
271	2009-06-27 00:54:19	372	213	111	9	3.72
298	2006-08-30 15:29:52	552	203	162	13	3.32
405	2010-08-22 21:29:23	807	153	271	30	4.29
635	2010-08-21 19:39:57	1743	561	1158	125	3.73
209	2011-04-16 04:54:48	388	187	155	14	3.74
290	2007-04-03 19:57:24	113	17	41	3	3.76
250	2010-08-24 22:01:40	339	109	151	15	3.48
206	2008-07-13 16:33:50	606	294	325	33	3.9
147	2010-06-25 23:11:07	252	77	77	6	3.9
491	2008-08-11 04:53:53	2509	1627	1734	201	3.85
237	2006-03-15 21:21:50	483	297	287	28	3.81
162	2007-06-26 13:16:19	512	213	300	19	4.01
117	2008-11-11 18:15:59	141	56	52	4	3.57
546	2006-08-03 00:51:07	548	482	191	13	3.13
349	2008-08-21 23:55:31	436	154	294	19	3.36
444	2009-10-31 16:28:47	1905	1349	1528	90	4.03
326	2010-10-25 20:31:18	430	94	206	26	4.59
424	2006-03-06 15:53:10	1440	1299	577	25	3.55
222	2009-07-30 04:23:16	590	211	294	38	3.89
864	2007-02-01 19:24:36	1760	710	1047	67	3.55
323	2009-07-23 16:00:08	2324	1436	1065	55	3.42
697	2008-11-07 21:42:41	5686	5428	4835	207	3.53
372	2006-12-07 19:19:20	728	282	340	37	3.73
843	2006-11-03 05:49:39	3006	1783	2367	60	3.91
212	2008-05-21 16:40:22	531	313	437	24	3.98
250	2008-01-17 03:45:22	475	266	261	26	3.65
167	2009-11-12 05:44:48	446	213	170	8	3.5
112	2009-05-23 13:12:09	144	23	38	13	3.58
274	2010-04-24 20:16:26	326	97	130	19	3.66
123	2011-06-19 20:52:56	138	38	87	1	3.8
323	2008-02-02 03:37:15	2967	1733	2156	187	4.19
406	2006-11-16 05:14:54	520	168	169	18	3.18
306	2006-09-14 20:02:06	862	291	407	54	3.46
231	2007-04-14 15:19:19	840	488	645	32	3.91
860	2007-04-11 18:49:19	3534	1723	2702	71	3.79
162	2010-06-24 08:39:35	613	268	288	21	4.13
192	2006-07-04 12:59:15	527	173	284	10	3.19
615	2011-09-25 08:02:33	1072	483	533	56	3.58
982	2006-08-02 14:13:58	1671	306	1020	57	4.04
151	2008-11-04 15:38:40	337	351	188	14	3.4
249	2011-10-22 15:45:13	619	208	385	56	3.71
155	2009-04-01 20:59:35	228	39	86	5	4.09
111	2007-04-01 16:53:39	264	83	93	1	3.57
228	2007-06-07 01:00:50	421	340	267	14	3.99
321	2010-11-18 17:24:07	615	213	262	30	4.03
522	2007-04-06 01:01:00	778	291	389	25	3.98
224	2007-11-29 05:18:49	298	109	78	7	3.64
141	2012-01-10 04:47:36	87	16	25	1	4.24
128	2011-04-30 05:28:06	228	129	178	50	4.86
245	2009-09-05 21:20:09	534	159	217	66	4.1
630	2006-10-24 18:09:30	2881	1954	2517	93	3.8
582	2008-06-21 19:07:45	2490	1625	1998	109	3.99
602	2007-08-09 20:11:49	1260	871	839	67	3.99
336	2008-11-17 02:26:36	728	185	392	39	4.18
129	2007-06-15 17:13:55	263	90	77	13	3.63
452	2007-07-30 20:31:04	653	174	232	29	3.79
436	2006-08-13 03:32:13	910	823	429	43	3.12
144	2007-08-27 13:37:18	195	85	115	5	3.9
428	2007-08-26 16:47:24	2103	1086	1809	30	3.85
243	2011-06-19 01:23:36	231	93	119	21	3.56
352	2009-02-15 20:35:52	265	52	106	4	3.75
130	2007-01-15 19:04:43	465	111	321	12	4.11
284	2009-08-18 04:52:07	366	95	168	11	4.03
126	2009-08-20 22:03:43	171	45	77	7	4.3
885	2010-04-29 14:32:53	8423	3486	6080	713	4.24
214	2007-07-04 03:28:27	543	475	383	19	3.51
534	2006-10-20 15:21:27	2419	1694	1853	67	3.87
288	2007-02-12 01:43:56	134	51	82	3	3.74
970	2009-07-11 10:55:36	1932	1042	1095	52	3.25
671	2007-12-24 03:25:51	2483	1202	1741	97	3.96
321	2010-08-03 19:12:40	412	243	244	25	4.09
450	2006-09-25 01:29:30	435	97	272	27	3.59
129	2012-02-03 23:09:04	137	29	51	1	4.18
523	2008-09-07 12:43:24	1103	710	687	42	3.69
333	2011-11-10 02:15:31	637	235	380	9	3.86
548	2007-11-09 22:16:42	1926	1192	1329	27	3.72
181	2009-09-18 13:49:30	302	160	189	9	3.38
613	2010-04-09 22:16:16	3831	2539	1720	67	2.77
649	2008-07-23 19:00:30	3328	1423	1813	84	3.89
120	2009-08-10 04:42:30	103	22	36	3	4.62
108	2011-09-08 02:30:21	388	187	241	7	3.99
934	2007-12-17 03:35:53	3350	2698	2650	248	4.01
171	2007-10-03 17:17:07	262	139	77	4	3.05
269	2009-12-16 07:31:44	725	188	305	43	3.64
618	2007-11-02 20:06:38	1500	546	832	101	4.01
499	2007-05-19 05:27:59	855	550	607	35	4.02
250	2010-05-03 03:57:05	314	58	123	6	4.31
208	2008-06-19 21:24:38	1372	777	957	42	3.34
203	2010-09-17 20:44:14	209	47	64	9	3.81
307	2010-01-13 15:48:12	881	208	377	26	3.9
752	2009-10-11 04:00:50	2805	1049	1770	76	3.68
420	2011-10-15 21:42:17	1041	273	453	35	4.04
409	2008-11-17 02:06:22	310	99	79	12	4.03
239	2009-02-03 05:36:13	259	264	114	8	3.96
345	2008-10-12 05:14:23	679	412	238	18	3.24
119	2008-12-10 19:40:53	208	63	79	13	3.83
332	2007-11-03 01:24:19	860	313	346	20	3.83
189	2007-07-16 01:05:35	355	337	299	22	3.89
508	2008-12-29 13:20:40	1210	327	410	101	3.33
169	2005-11-28 02:46:08	391	256	401	53	4.06
900	2007-10-15 18:34:03	722	183	361	21	3.9
468	2010-08-04 21:36:46	684	167	176	21	3.72
142	2009-08-04 17:47:43	157	88	73	3	3.09
183	2005-05-11 04:05:03	141	124	69	8	3.76
227	2010-12-27 21:32:43	532	178	210	12	3.53
382	2009-06-07 01:26:09	538	230	247	40	3.69
426	2011-02-15 04:54:21	1053	485	399	24	3.77
109	2006-03-11 23:23:31	285	108	110	11	3.97
777	2009-03-27 21:47:16	4371	1132	2343	123	3.76
176	2008-05-11 14:12:07	390	192	238	14	3.66
349	2010-01-19 16:41:04	570	182	204	31	4.11
776	2007-10-23 15:41:52	3366	2201	2434	122	3.86
487	2008-04-27 16:15:30	1153	384	712	35	4.42
390	2008-08-20 05:48:59	1519	1454	1128	49	3.43
681	2008-05-20 16:37:56	1828	799	1326	149	4.16
151	2008-07-21 06:33:02	166	200	106	11	4.18
256	2007-12-19 23:18:19	1539	1172	1400	45	4.2
110	2009-10-05 13:23:49	250	66	124	8	3.88
256	2009-06-10 04:13:31	293	94	132	13	3.65
201	2007-05-27 16:14:36	514	155	374	15	4.08
195	2007-05-26 19:50:15	276	79	124	14	3.84
149	2010-10-08 14:20:48	513	94	134	7	3.85
180	2009-05-03 18:49:46	97	17	21	3	3.75
388	2008-11-23 02:55:07	1527	250	1065	61	4.06
353	2013-01-02 22:55:31	941	263	531	85	4.2
200	2006-09-01 02:23:23	120	33	78	5	3.68
647	2008-06-11 16:55:38	3829	1860	3083	247	3.81
586	2005-08-12 22:47:26	1245	385	956	54	3.89
561	2009-09-26 23:03:20	2408	816	1456	125	3.91
187	2008-10-26 14:16:48	1136	679	743	27	3.75
120	2008-06-10 23:49:26	697	353	479	33	4.01
259	2011-02-26 00:40:21	252	38	120	21	3.4
152	2011-07-02 15:33:30	242	55	78	10	3.89
691	2010-06-26 00:43:20	1825	635	1163	58	3.95
429	2010-07-17 00:32:39	774	226	391	37	3.99
138	2009-03-26 18:56:52	386	141	187	7	3.59
919	2009-08-25 02:46:57	1073	283	516	71	3.62
120	2008-05-01 20:01:24	164	20	34	11	3.86
644	2008-05-29 20:14:33	3088	2775	2254	76	3.42
240	2010-04-28 07:13:44	413	93	85	23	4.06
389	2010-03-11 02:19:26	959	242	351	18	3.62
360	2008-08-14 06:11:06	494	187	223	18	3.63
589	2006-08-15 05:57:21	1953	1102	1635	115	3.96
348	2010-08-09 01:13:52	889	243	487	39	3.85
199	2008-02-06 03:55:31	179	54	91	5	3.91
212	2009-08-06 23:47:19	284	156	115	8	3.52
254	2010-02-28 19:04:59	1222	609	655	37	3.53
164	2010-09-02 13:26:01	124	97	27	1	3.23
192	2011-08-14 20:59:33	304	75	115	11	4.16
112	2007-04-19 19:08:29	258	65	67	7	3.67
337	2006-06-16 22:58:27	543	122	179	11	3.76
182	2009-04-21 22:19:33	61	20	41	12	4.04
147	2009-12-24 16:05:41	241	110	88	10	3.35
129	2009-01-27 01:11:02	139	67	68	7	4.05
160	2006-11-03 16:59:34	285	98	159	8	4.18
390	2009-08-30 05:59:44	1088	514	567	29	3.77
145	2011-09-14 18:29:02	338	76	80	5	3.47
441	2007-03-08 23:24:54	1212	963	982	42	3.3
201	2009-09-10 16:50:49	551	417	287	44	3.55
967	2006-12-21 20:45:38	1681	438	1079	52	4.13
253	2010-11-11 21:26:53	1324	853	1045	81	3.6
553	2007-08-17 22:39:30	1011	401	413	46	4.04
155	2008-09-25 16:28:11	296	95	95	9	3.81
575	2011-02-09 03:51:21	1146	372	550	30	3.98
828	2006-08-25 22:31:22	2058	522	1416	90	3.5
346	2010-11-30 06:41:36	189	48	69	4	3.51
104	2009-06-01 02:06:00	110	40	17	2	3.97
397	2007-05-12 03:58:56	567	357	280	26	3.82
233	2009-02-17 03:18:59	437	145	198	13	3.94
555	2010-08-22 18:54:24	2312	1484	1775	98	3.46
105	2008-08-31 16:03:04	552	215	370	15	3.79
373	2009-09-08 02:48:29	660	386	293	36	3.71
630	2007-11-02 00:26:28	671	325	398	33	3.87
156	2007-12-16 08:26:11	591	265	296	16	3.99
315	2008-09-07 07:50:52	585	232	206	10	3.32
299	2008-01-12 05:26:50	523	218	351	32	4.24
327	2007-06-28 16:12:43	276	43	81	3	4.49
135	2008-11-20 01:40:27	288	133	175	3	3.64
698	2007-02-23 23:12:44	1061	344	529	50	4.01
326	2009-01-22 20:54:27	402	158	161	8	3.72
170	2008-10-31 21:05:28	339	61	190	18	3.86
569	2007-01-31 23:47:27	452	169	201	16	3.94
191	2009-06-18 18:14:54	852	754	579	31	3.51
149	2009-06-17 17:45:48	630	496	395	14	4.08
567	2007-04-19 04:07:27	1523	491	825	85	4.06
409	2008-03-13 20:33:19	2492	1548	2021	33	3.77
331	2009-09-21 09:57:33	1718	803	671	38	3.19
310	2008-12-09 05:43:13	397	132	185	40	4.08
201	2008-11-16 04:23:59	1135	638	823	144	3.82
243	2008-08-03 16:39:23	666	180	390	36	3.86
101	2009-07-01 16:18:36	210	63	71	7	3.97
388	2006-07-08 20:09:52	666	217	449	14	4.2
142	2009-08-28 14:50:55	207	42	74	7	4.28
180	2007-07-28 19:07:30	253	72	81	3	3.29
149	2006-12-18 21:40:33	360	49	66	11	3.33
135	2010-04-27 15:05:15	92	9	37	7	4.04
180	2011-10-20 19:30:20	100	44	82	25	4.53
102	2006-12-01 00:42:41	121	81	92	5	3.35
598	2010-08-13 14:23:41	2148	1013	1292	65	4.12
210	2008-11-17 21:48:17	566	230	220	32	3.34
152	2009-01-03 20:15:40	270	63	112	6	3.28
122	2010-04-21 02:58:50	92	23	37	6	4.02
439	2006-11-30 23:19:35	868	390	538	48	3.71
101	2010-06-14 05:50:10	180	72	74	13	4.06
133	2009-05-19 03:34:39	260	93	50	6	2.94
628	2008-02-11 08:40:07	1612	501	1000	112	3.59
502	2010-03-24 17:06:50	1122	239	510	49	3.8
270	2007-01-26 19:43:07	860	341	465	60	3.77
617	2008-04-10 03:48:01	2576	1476	1943	116	4.01
141	2009-09-03 01:44:59	134	25	66	3	3.63
244	2007-08-15 15:49:52	728	451	430	26	3.59
139	2010-03-29 22:57:43	100	31	39	2	3.85
359	2008-10-14 06:54:12	900	623	568	37	3.66
206	2007-10-05 23:36:20	1374	1035	1092	26	4.12
218	2009-04-17 16:02:02	419	94	188	15	3.71
689	2007-12-30 08:55:20	2757	1007	1380	65	4.04
118	2010-07-05 23:32:52	140	16	33	7	3.88
229	2010-01-07 14:38:24	223	45	77	14	4.07
225	2009-06-06 22:22:06	760	183	332	30	3.68
378	2010-07-20 21:21:39	1077	382	743	77	4.26
145	2010-05-12 21:10:51	205	42	49	5	3.96
278	2009-09-08 01:19:18	697	319	417	26	4.1
482	2010-02-26 17:12:06	1078	676	657	68	3.81
460	2008-03-18 20:34:55	665	407	379	15	3.45
232	2009-12-21 07:31:14	297	216	150	14	3.67
485	2008-05-19 15:46:10	1729	952	1169	52	3.58
729	2006-06-13 03:44:01	1875	689	1268	77	4.2
167	2008-11-10 14:07:34	1168	963	802	66	3.81
137	2010-07-29 15:24:48	202	75	79	12	3.8
869	2009-04-04 02:20:50	1401	391	660	82	3.9
197	2006-05-24 06:43:59	577	132	230	22	4.2
171	2008-07-09 03:51:36	396	212	141	17	3.66
700	2008-01-20 08:10:50	4915	2495	3772	132	4.24
303	2009-01-04 04:53:14	633	133	253	26	4.13
450	2008-04-24 19:14:19	430	125	231	31	3.83
103	2008-07-21 18:04:01	160	52	83	10	4.22
684	2008-07-10 13:06:52	1165	215	401	61	3.79
178	2010-04-23 05:10:16	320	125	103	14	3.49
204	2010-05-23 05:58:08	331	73	151	15	3.58
467	2007-06-19 17:59:06	840	246	427	23	4.14
252	2010-02-25 00:10:51	493	108	167	19	3.86
305	2008-04-26 16:36:03	422	145	151	19	3.51
249	2010-07-28 05:34:46	513	225	363	51	3.62
167	2009-06-26 20:46:38	196	83	132	14	4.07
148	2009-12-03 17:58:02	613	283	380	29	4.39
397	2009-10-07 15:20:57	470	153	198	23	3.82
149	2007-09-06 08:17:50	445	253	200	19	2.6
159	2008-11-16 17:49:11	226	61	59	5	3.58
565	2009-12-15 16:51:00	1437	776	895	32	3.36
381	2010-07-28 20:20:20	1642	642	1122	79	3.99
428	2009-08-26 01:36:41	497	71	237	27	4.41
851	2009-08-23 04:58:42	840	207	303	30	3.4
202	2007-05-08 20:55:07	1061	1136	791	27	3.76
463	2007-03-26 08:45:22	1708	1412	1473	65	4.11
498	2010-11-08 19:03:09	785	167	280	26	3.91
285	2011-03-20 17:34:01	859	331	651	33	4.79
530	2011-08-29 02:35:29	1166	299	575	31	4.04
121	2006-10-13 19:14:46	271	79	158	16	3.98
327	2008-06-10 01:23:39	1159	684	969	21	3.62
716	2006-12-26 02:25:24	1659	796	730	48	3.08
509	2009-01-01 07:28:52	2905	1208	1946	165	3.36
163	2010-06-20 04:38:54	529	518	356	12	4.11
662	2009-02-20 17:13:47	1840	577	874	82	3.85
368	2007-03-14 20:40:15	780	333	317	53	3.49
412	2010-06-30 07:35:06	1289	724	827	25	3.52
269	2009-05-16 22:48:53	788	144	337	18	3.45
264	2010-07-30 15:51:02	599	208	319	19	3.89
210	2010-04-23 20:27:31	330	74	106	4	3.81
160	2008-03-27 17:24:30	415	237	298	12	4.03
435	2009-12-22 21:48:20	1053	632	474	62	3.72
529	2009-03-18 03:49:43	796	189	296	37	3.74
435	2008-03-20 00:52:41	1573	748	1065	64	3.5
336	2008-03-19 18:22:45	450	93	142	18	3.96
125	2007-01-17 08:57:26	553	406	452	17	4.08
250	2006-03-30 17:39:11	776	248	261	28	3.82
105	2008-08-23 16:58:45	144	18	35	2	4.19
149	2009-05-06 22:40:55	221	53	71	3	3.68
196	2011-07-08 21:40:01	712	308	292	24	3.78
678	2009-06-18 02:09:35	1074	295	427	23	3.63
181	2007-11-08 00:24:58	473	413	231	19	3.04
698	2006-04-27 16:24:35	1114	319	342	24	3.7
502	2007-09-29 23:11:07	2151	1296	1833	87	4.46
541	2005-08-23 16:05:27	2101	1188	1199	84	3.83
556	2008-07-18 19:16:53	1053	495	566	29	3.34
471	2010-01-02 03:31:55	2442	1282	1282	73	3.55
153	2009-09-16 21:34:09	120	16	40	7	4.18
145	2009-05-01 22:26:49	211	38	64	8	3.66
434	2008-03-04 16:52:31	596	155	226	29	3.86
310	2007-11-26 18:07:10	1474	1075	1363	95	4.23
272	2008-04-14 02:45:50	364	82	144	10	3.9
631	2005-01-03 18:01:35	1202	1055	1158	99	3.83
534	2007-05-16 18:41:55	2121	1180	1416	54	3.56
458	2009-08-05 23:15:23	1122	552	640	36	4.16
187	2010-06-21 07:24:22	517	172	265	21	3.49
